Year,Day,Hour,Minute,points_in_IMF_avgs,Percent_interp.,CP/MV_Flag,Timeshift_sec,Phase_frnt_nrml_X,Phase_frnt_nrml_Y,Phase_frnt_nrml_Z,ScalarB_nT,Bx_nT_GSE_GSM,By_nT_GSE,Bz_nT_GSE,By_nT_GSM,Bz_nT_GSM,RMS_timeshift_sec,RMS_phase_front_normal,RMS_ScalarB_nT,RMS_Field vector_nT,points_in_plasma_avgs,Flow_speed_kms,Vx_Velocity_kms_GSE,Vy_Velocity_kms_GSE,Vz_Velocity_kms_GSE,Proton_Density_ncc,Temperature_K,X_sc_GSE_Re,Y_sc_GSE_Re,Z_sc_GSE_Re,X_target_GSE_Re,Y_target_GSE_Re,Z_target_GSE_Re,RMS_target_Re,DBOT1_sec,DBOT2_sec,Bz_Present,Datetime,Vx_Present,Proton_Density_Present,Abs_Vx_Velocity_kms_GSE,Month
1998,124,11,45,5,0,1.0,2013,0.28,-0.7,0.66,19.68,18.82,1.32,-5.3,1.93,-5.11,8,0.01,0.35,1.26,5,721.0,-720.8,11.1,5.9,12.24,407445.0,227.81,-31.63,-17.08,9.44,-0.52,-0.08,0.05,64,64,1,1998-05-04 11:45:00,1,1,720.8,5
1998,125,7,20,5,0,0.5,2689,0.73,0.04,0.68,6.47,2.25,-5.47,-2.49,-4.94,-3.44,37,0.03,0.09,0.48,5,685.9,-651.4,113.0,182.8,0.9,712110.0,227.48,-31.02,-17.5,14.26,-3.13,-4.05,0.08,44,41,1,1998-05-05 07:20:00,1,1,651.4,5
1998,125,7,25,5,0,0.8,2804,0.69,0.02,0.72,6.41,3.02,-4.59,-3.22,-3.95,-3.98,21,0.02,0.15,0.6,4,679.3,-645.5,106.0,183.0,0.94,740135.0,227.48,-31.02,-17.5,14.18,-2.97,-4.02,0.05,45,45,1,1998-05-05 07:25:00,1,1,645.5,5
1998,125,7,30,5,0,1.0,2882,0.65,-0.03,0.76,6.76,3.92,-4.24,-3.46,-3.57,-4.15,39,0.06,0.14,0.31,5,700.5,-663.1,113.9,194.6,0.77,805056.0,227.48,-31.02,-17.5,14.36,-3.14,-4.26,0.15,35,35,1,1998-05-05 07:30:00,1,1,663.1,5
1998,125,7,35,5,0,0.9,2906,0.61,-0.1,0.73,6.84,3.66,-4.91,-2.77,-4.36,-3.56,94,0.19,0.2,0.87,5,699.5,-663.6,119.8,185.7,0.76,768469.0,227.48,-31.01,-17.5,14.85,-3.46,-4.12,0.28,100,100,1,1998-05-05 07:35:00,1,1,663.6,5
1998,125,7,40,5,0,0.7,2950,0.59,-0.14,0.78,6.64,2.13,-5.47,-2.18,-5.02,-3.06,119,0.07,0.22,1.12,5,652.1,-618.5,127.0,161.5,0.69,530833.0,227.46,-31.01,-17.5,15.32,-3.9,-3.99,0.69,-2,-99,1,1998-05-05 07:40:00,1,1,618.5,5
1998,125,7,45,5,16,1.0,2999,0.61,-0.16,0.76,6.42,0.89,-5.87,-1.93,-5.48,-2.87,69,0.06,0.37,0.77,5,643.8,-612.8,111.9,160.9,0.64,521122.0,227.46,-31.01,-17.5,16.39,-3.67,-4.06,0.79,53,34,1,1998-05-05 07:45:00,1,1,612.8,5
1998,125,7,50,5,15,0.4,2958,0.66,-0.19,0.71,8.0,2.84,-5.77,-4.47,-4.97,-5.34,144,0.07,0.81,1.52,5,576.1,-557.7,52.6,130.4,0.47,314080.0,227.46,-31.01,-17.51,20.78,-2.77,-4.52,1.1,90,12,1,1998-05-05 07:50:00,1,1,557.7,5
1998,125,7,55,5,0,0.1,2901,0.7,-0.2,0.69,9.33,5.76,-2.96,-6.6,-1.87,-6.99,30,0.06,0.11,1.15,5,535.5,-525.2,26.0,100.7,0.44,142665.0,227.46,-31.0,-17.51,21.88,-2.34,-4.21,0.68,71,71,1,1998-05-05 07:55:00,1,1,525.2,5
1998,125,8,0,5,0,0.8,2816,0.71,-0.14,0.69,9.42,6.39,-0.79,-6.85,0.29,-6.89,53,0.04,0.1,0.26,5,527.1,-517.8,33.3,92.1,0.4,176546.0,227.46,-31.0,-17.51,23.76,-2.84,-3.63,2.17,74,56,1,1998-05-05 08:00:00,1,1,517.8,5
1998,125,8,5,5,0,1.0,2851,0.71,-0.12,0.7,9.31,6.62,-0.45,-6.53,0.56,-6.53,27,0.02,0.07,0.22,4,527.8,-518.5,43.3,88.3,0.41,167060.0,227.46,-31.0,-17.51,22.25,-3.02,-3.94,0.52,43,43,1,1998-05-05 08:05:00,1,1,518.5,5
1998,125,8,10,5,0,1.0,2759,0.69,-0.14,0.71,9.22,6.55,0.99,-6.29,1.93,-6.07,53,0.03,0.09,0.65,5,549.7,-540.9,24.7,93.8,0.43,138587.0,227.46,-30.99,-17.51,21.88,-2.13,-3.79,1.73,91,91,1,1998-05-05 08:10:00,1,1,540.9,5
1998,125,8,15,5,54,1.0,2745,0.63,0.1,0.74,9.14,6.69,1.77,-5.93,2.63,-5.6,11,0.15,0.05,0.58,5,552.7,-544.0,38.0,89.3,0.39,71243.0,227.46,-30.99,-17.52,22.28,-2.9,-3.65,0.39,52,52,1,1998-05-05 08:15:00,1,1,544.0,5
1998,125,8,20,5,58,1.0,2746,0.5,0.48,0.71,9.23,7.0,1.46,-5.81,2.29,-5.54,8,0.05,0.01,0.35,5,553.6,-546.1,29.3,85.0,0.4,66942.0,227.46,-30.99,-17.52,21.86,-2.36,-3.43,0.39,62,62,1,1998-05-05 08:20:00,1,1,546.1,5
1998,125,8,25,5,93,1.0,2538,0.51,0.28,0.79,9.11,7.6,0.62,-4.88,1.32,-4.74,99,0.09,0.04,0.51,5,562.1,-556.0,2.9,77.1,0.4,62195.0,227.46,-30.98,-17.52,21.93,-1.22,-2.99,0.73,112,111,1,1998-05-05 08:25:00,1,1,556.0,5
1998,125,8,30,5,0,1.0,2512,0.52,0.13,0.84,9.05,7.57,0.43,-4.84,1.11,-4.73,29,0.02,0.02,0.5,4,579.1,-574.1,14.6,73.8,0.39,50898.0,227.45,-30.98,-17.52,21.86,-1.67,-2.82,0.44,54,54,1,1998-05-05 08:30:00,1,1,574.1,5
1998,125,8,35,5,0,1.0,2533,0.5,0.15,0.85,9.11,7.39,2.08,-4.88,2.74,-4.54,27,0.02,0.02,0.17,3,569.4,-564.6,1.7,72.8,0.37,70072.0,227.45,-30.98,-17.52,22.1,-1.37,-2.81,0.71,59,59,1,1998-05-05 08:35:00,1,1,564.6,5
1998,125,8,40,5,0,1.0,2479,0.48,0.2,0.86,9.27,7.72,2.1,-4.63,2.72,-4.3,59,0.02,0.05,0.39,5,563.8,-559.5,23.0,63.5,0.33,43937.0,227.45,-30.98,-17.53,25.4,-2.17,-2.69,1.45,73,67,1,1998-05-05 08:40:00,1,1,559.5,5
1998,125,8,45,5,0,0.9,2527,0.46,0.22,0.86,9.33,7.87,1.49,-4.61,2.1,-4.37,153,0.03,0.04,0.86,5,562.7,-557.8,14.4,70.0,0.31,40696.0,227.45,-30.97,-17.53,26.67,-1.99,-2.87,1.96,80,23,1,1998-05-05 08:45:00,1,1,557.8,5
1998,125,8,50,5,60,1.0,2396,0.42,0.28,0.84,9.38,8.31,0.57,-4.15,1.11,-4.03,43,0.02,0.02,0.43,5,564.2,-560.2,14.4,64.6,0.28,41500.0,227.45,-30.97,-17.53,28.39,-2.26,-3.23,0.53,35,35,1,1998-05-05 08:50:00,1,1,560.2,5
1998,125,8,55,5,100,9.9,2468,0.41,0.31,0.76,9.39,8.43,0.91,-4.01,1.43,-3.86,45,0.02,0.03,0.34,5,558.9,-554.8,23.9,62.6,0.35,55498.0,227.45,-30.97,-17.53,24.98,-2.38,-2.87,0.39,46,44,1,1998-05-05 08:55:00,1,1,554.8,5
1998,125,9,0,5,100,9.9,2512,0.4,0.35,0.65,9.35,8.53,-0.18,-3.8,0.32,-3.79,23,0.03,0.03,0.35,4,566.5,-561.4,28.1,70.7,0.36,97035.0,227.45,-30.97,-17.53,23.71,-2.46,-3.02,0.13,57,57,1,1998-05-05 09:00:00,1,1,561.4,5
1998,125,9,5,5,100,9.9,2484,0.39,0.39,0.51,9.28,8.47,-1.41,-3.4,-0.97,-3.55,90,0.05,0.02,0.58,5,570.7,-564.3,25.4,79.6,0.36,91718.0,227.45,-30.96,-17.54,23.69,-2.42,-3.37,0.93,48,27,1,1998-05-05 09:05:00,1,1,564.3,5
1998,125,9,10,5,100,9.9,2466,0.38,0.43,0.37,9.24,7.88,-2.85,-3.72,-2.36,-4.05,59,0.05,0.07,0.89,3,568.3,-561.3,44.4,77.0,0.42,86277.0,227.45,-30.96,-17.54,22.15,-2.92,-2.79,0.81,83,54,1,1998-05-05 09:10:00,1,1,561.3,5
1998,125,9,15,5,100,9.9,2413,0.36,0.48,0.21,9.1,7.13,-3.69,-4.02,-3.16,-4.45,202,0.12,0.18,1.13,5,568.5,-562.0,45.8,69.3,0.38,122222.0,227.45,-30.96,-17.54,22.48,-3.04,-2.75,0.57,153,153,1,1998-05-05 09:15:00,1,1,562.0,5
1998,125,9,20,5,100,9.9,2098,0.34,0.56,-0.06,8.86,6.47,-4.7,-3.53,-4.24,-4.08,138,0.09,0.05,0.72,5,574.2,-568.0,26.1,77.8,0.37,136483.0,227.43,-30.95,-17.54,23.11,-2.26,-3.16,1.43,90,25,1,1998-05-05 09:20:00,1,1,568.0,5
1998,125,9,25,5,100,9.9,1973,0.33,0.62,-0.24,8.88,6.66,-4.57,-3.63,-4.1,-4.15,65,0.02,0.02,0.47,2,577.1,-573.1,29.6,61.2,0.32,164080.0,227.43,-30.95,-17.55,25.07,-2.47,-3.0,0.22,21,21,1,1998-05-05 09:25:00,1,1,573.1,5
1998,125,9,30,5,100,9.9,2070,0.32,0.65,-0.33,8.84,6.59,-4.7,-3.53,-4.25,-4.06,19,0.04,0.05,0.33,5,560.8,-555.2,36.3,70.4,0.31,154368.0,227.43,-30.95,-17.55,25.34,-3.0,-3.19,0.35,63,63,1,1998-05-05 09:30:00,1,1,555.2,5
1998,125,9,35,5,100,9.9,2023,0.31,0.69,-0.48,8.78,6.47,-5.03,-2.96,-4.65,-3.53,29,0.04,0.05,0.34,5,563.3,-557.7,36.9,69.4,0.31,160452.0,227.43,-30.94,-17.55,25.36,-3.13,-3.18,0.8,57,57,1,1998-05-05 09:35:00,1,1,557.7,5
1998,125,9,40,5,49,0.0,1990,0.32,0.73,-0.59,8.6,3.36,-5.95,-5.15,-5.31,-5.81,49,0.03,0.03,0.68,4,541.7,-537.0,27.8,65.1,0.33,179071.0,227.43,-30.94,-17.55,24.18,-2.52,-2.95,0.16,61,61,1,1998-05-05 09:40:00,1,1,537.0,5
1998,125,9,45,5,100,9.9,2055,0.39,0.74,-0.44,8.49,4.68,-5.49,-4.36,-4.95,-4.96,17,0.06,0.03,0.65,5,549.2,-543.7,27.1,73.1,0.36,167198.0,227.43,-30.94,-17.55,23.2,-2.49,-3.13,0.59,56,56,1,1998-05-05 09:45:00,1,1,543.7,5
1998,125,9,50,5,100,9.9,1994,0.48,0.75,-0.22,8.51,6.04,-4.86,-3.48,-4.43,-4.01,25,0.06,0.11,0.3,4,573.5,-569.2,19.5,66.4,0.36,153529.0,227.43,-30.94,-17.55,23.65,-1.99,-2.8,0.35,67,67,1,1998-05-05 09:50:00,1,1,569.2,5
1998,125,9,55,5,100,9.9,2151,0.52,0.75,-0.13,8.63,6.19,-4.88,-3.46,-4.46,-3.99,48,0.02,0.04,0.18,2,568.1,-562.6,32.0,72.7,0.28,95498.0,227.43,-30.93,-17.56,24.7,-2.79,-3.21,0.1,21,21,1,1998-05-05 09:55:00,1,1,562.6,5
1998,125,10,0,5,67,1.0,2109,0.59,0.76,0.05,8.63,6.45,-4.63,-3.34,-4.23,-3.84,68,0.06,0.14,0.38,5,583.2,-578.4,25.8,66.2,0.35,62966.0,227.43,-30.93,-17.56,22.82,-2.13,-2.62,1.34,89,89,1,1998-05-05 10:00:00,1,1,578.4,5
1998,125,10,5,5,0,1.0,2059,0.59,0.8,0.05,8.53,6.38,-4.09,-3.88,-3.63,-4.31,28,0.01,0.03,0.22,4,564.3,-558.0,7.3,82.8,0.3,77735.0,227.43,-30.93,-17.56,25.48,-1.7,-3.82,0.3,54,54,1,1998-05-05 10:05:00,1,1,558.0,5
1998,125,10,10,5,0,1.0,2023,0.54,0.83,-0.06,8.53,5.74,-4.07,-4.8,-3.52,-5.22,38,0.07,0.03,0.29,5,556.1,-548.9,5.7,88.2,0.33,67775.0,227.43,-30.93,-17.56,23.16,-1.51,-3.69,0.61,78,78,1,1998-05-05 10:10:00,1,1,548.9,5
1998,125,10,15,5,11,0.7,2001,0.53,0.84,-0.1,8.46,6.11,-4.44,-3.76,-4.01,-4.22,28,0.02,0.05,0.46,5,555.9,-551.2,6.1,71.0,0.38,89572.0,227.41,-30.92,-17.56,22.09,-1.39,-2.68,0.52,67,67,1,1998-05-05 10:15:00,1,1,551.2,5
1998,125,10,20,5,100,9.9,2020,0.54,0.78,0.02,7.75,6.44,-3.93,-1.68,-3.73,-2.1,59,0.07,0.05,0.38,2,575.5,-571.3,10.4,66.5,0.44,116059.0,227.41,-30.92,-17.56,19.94,-1.32,-2.03,0.19,32,32,1,1998-05-05 10:20:00,1,1,571.3,5
1998,125,10,25,5,100,9.9,2175,0.58,0.69,0.3,7.74,6.24,-4.06,-1.86,-3.83,-2.29,69,0.06,0.06,0.79,2,573.5,-570.0,2.1,56.9,0.53,148222.0,227.41,-30.92,-17.56,18.58,-1.43,-2.32,0.25,58,54,1,1998-05-05 10:25:00,1,1,570.0,5
1998,125,10,30,5,55,0.8,2188,0.6,0.7,0.38,8.04,6.07,-2.52,-4.27,-2.04,-4.52,28,0.03,0.15,1.32,5,559.8,-554.4,5.7,70.9,0.38,187612.0,227.41,-30.92,-17.57,21.67,-1.46,-2.21,0.97,51,39,1,1998-05-05 10:30:00,1,1,554.4,5
1998,125,10,35,5,83,1.0,2159,0.6,0.72,0.34,8.07,5.92,-3.69,-3.93,-3.25,-4.3,9,0.04,0.04,0.86,5,540.7,-538.0,-3.1,53.2,0.39,196960.0,227.41,-30.91,-17.57,22.13,-1.13,-2.28,0.32,58,58,1,1998-05-05 10:35:00,1,1,538.0,5
1998,125,10,40,5,56,1.0,2102,0.57,0.79,0.21,8.24,6.53,-3.47,-3.63,-3.06,-3.98,45,0.04,0.03,0.22,5,539.3,-536.5,-3.6,53.5,0.41,199276.0,227.41,-30.91,-17.57,21.61,-1.03,-2.09,0.3,75,75,1,1998-05-05 10:40:00,1,1,536.5,5
1998,125,10,45,5,0,1.0,2021,0.59,0.74,0.32,8.25,6.5,-4.03,-3.04,-3.68,-3.45,78,0.04,0.05,0.42,4,541.0,-539.1,-18.5,38.5,0.49,267638.0,227.41,-30.91,-17.57,20.72,-0.46,-1.46,0.35,87,87,1,1998-05-05 10:45:00,1,1,539.1,5
1998,125,10,50,5,0,1.0,1920,0.57,0.79,0.21,8.48,6.85,-4.33,-2.43,-4.05,-2.88,40,0.06,0.19,0.58,5,553.5,-552.1,-16.1,35.0,0.42,166506.0,227.41,-30.9,-17.58,21.93,-0.55,-1.4,0.35,78,78,1,1998-05-05 10:50:00,1,1,552.1,5
1998,125,10,55,5,16,1.0,1884,0.54,0.84,0.09,8.7,7.22,-4.61,-1.54,-4.42,-2.02,14,0.03,0.02,0.29,5,573.4,-572.1,-4.4,37.2,0.36,72813.0,227.41,-30.9,-17.58,23.71,-1.14,-1.64,0.42,56,56,1,1998-05-05 10:55:00,1,1,572.1,5
1998,125,11,15,5,0,0.4,1513,0.43,0.62,0.65,8.42,7.53,-2.93,-2.3,-2.66,-2.6,24,0.11,0.07,0.49,3,567.2,-566.5,-18.6,-19.5,0.53,111632.0,227.4,-30.89,-17.59,20.25,-0.24,0.4,0.19,66,66,1,1998-05-05 11:15:00,1,1,566.5,5
1998,125,11,20,5,0,0.9,1646,0.42,0.39,0.81,8.46,7.38,-2.3,-3.38,-1.92,-3.61,42,0.05,0.03,0.31,4,567.9,-567.0,-29.6,1.4,0.46,155325.0,227.4,-30.88,-17.59,20.44,0.14,-0.22,0.29,30,30,1,1998-05-05 11:20:00,1,1,567.0,5
1998,125,11,25,5,0,0.9,1692,0.43,0.26,0.87,8.32,7.27,-0.34,-3.52,0.05,-3.54,17,0.02,0.13,1.11,4,566.3,-565.0,-37.4,-3.5,0.52,150392.0,227.4,-30.88,-17.59,19.57,0.27,0.17,0.26,55,55,1,1998-05-05 11:25:00,1,1,565.0,5
1998,125,11,30,5,0,0.9,1653,0.45,0.2,0.87,8.4,6.56,-4.54,-2.39,-4.25,-2.88,21,0.02,0.03,0.64,5,574.8,-574.0,-18.0,-21.3,0.56,92988.0,227.4,-30.88,-17.59,19.05,-0.43,0.75,0.22,67,67,1,1998-05-05 11:30:00,1,1,574.0,5
1998,125,11,35,5,32,1.0,1696,0.47,0.21,0.85,8.34,7.11,-3.11,-2.82,-2.78,-3.15,40,0.04,0.04,0.71,4,568.2,-567.1,-1.2,-29.1,0.52,81387.0,227.4,-30.88,-17.59,19.55,-0.98,1.01,0.35,68,68,1,1998-05-05 11:35:00,1,1,567.1,5
1998,125,11,40,5,100,9.9,1636,0.5,0.33,0.75,8.3,6.71,-3.32,-3.52,-2.91,-3.87,35,0.06,0.05,0.41,5,580.4,-578.7,-1.0,-43.0,0.54,79041.0,227.4,-30.87,-17.59,18.8,-0.98,1.4,0.29,69,69,1,1998-05-05 11:40:00,1,1,578.7,5
1998,125,11,45,5,100,9.9,1624,0.51,0.43,0.65,8.18,6.43,-3.29,-3.79,-2.84,-4.13,20,0.04,0.03,0.33,4,594.5,-592.8,-2.8,-43.3,0.51,109155.0,227.4,-30.87,-17.6,18.7,-0.85,1.34,0.16,54,54,1,1998-05-05 11:45:00,1,1,592.8,5
1998,125,11,50,5,100,9.9,1612,0.53,0.54,0.56,8.14,6.42,-3.2,-3.8,-2.76,-4.13,7,0.04,0.06,0.47,5,605.1,-603.6,-13.7,-38.3,0.54,138342.0,227.4,-30.87,-17.6,18.37,-0.5,1.14,0.16,57,57,1,1998-05-05 11:50:00,1,1,603.6,5
1998,125,11,55,5,100,9.9,1695,0.54,0.62,0.49,8.12,6.54,-3.13,-3.62,-2.7,-3.95,38,0.02,0.04,0.42,5,585.1,-583.1,2.4,-48.0,0.46,106843.0,227.4,-30.87,-17.6,19.49,-1.13,1.65,0.08,33,33,1,1998-05-05 11:55:00,1,1,583.1,5
1998,125,12,0,5,88,1.0,1805,0.55,0.69,0.44,8.15,6.64,-2.94,-3.68,-2.5,-3.99,42,0.01,0.03,0.22,5,574.1,-569.8,18.8,-65.6,0.57,97442.0,227.4,-30.86,-17.6,18.63,-1.71,2.12,0.23,40,40,1,1998-05-05 12:00:00,1,1,569.8,5
1998,125,12,5,5,6,1.0,1754,0.57,0.58,0.57,8.12,6.65,-3.33,-3.22,-2.94,-3.58,41,0.11,0.02,0.44,5,574.6,-571.0,18.8,-60.1,0.54,71387.0,227.38,-30.86,-17.6,18.93,-1.6,1.91,0.22,79,79,1,1998-05-05 12:05:00,1,1,571.0,5
1998,125,12,10,5,0,1.0,1765,0.57,0.55,0.61,8.23,6.81,-3.62,-2.83,-3.26,-3.23,15,0.03,0.05,0.28,5,576.6,-574.6,17.8,-44.3,0.49,50612.0,227.38,-30.86,-17.61,19.52,-1.62,1.47,0.1,55,55,1,1998-05-05 12:10:00,1,1,574.6,5
1998,125,12,15,5,78,1.0,1715,0.52,0.45,0.65,8.35,6.71,-4.25,-2.53,-3.92,-3.02,36,0.13,0.08,0.23,5,577.4,-576.3,5.1,-32.7,0.49,46121.0,227.38,-30.86,-17.61,19.74,-1.12,1.08,0.23,81,81,1,1998-05-05 12:15:00,1,1,576.3,5
1998,125,12,20,5,50,1.0,1542,0.37,0.09,0.89,8.63,7.1,-4.2,-2.46,-3.88,-2.94,53,0.08,0.07,0.32,5,574.9,-574.2,-2.3,-24.2,0.49,51723.0,227.38,-30.85,-17.61,20.05,-1.09,1.03,0.25,96,96,1,1998-05-05 12:20:00,1,1,574.2,5
1998,125,12,25,5,0,1.0,1550,0.42,0.21,0.88,8.62,7.44,-3.47,-2.61,-3.12,-3.01,40,0.09,0.04,0.25,5,567.5,-566.1,10.5,-37.9,0.47,58294.0,227.38,-30.85,-17.61,20.43,-1.49,1.37,0.1,35,35,1,1998-05-05 12:25:00,1,1,566.1,5
1998,125,12,30,5,0,1.0,1668,0.5,0.48,0.72,8.62,7.45,-3.47,-2.57,-3.13,-2.98,15,0.09,0.01,0.07,4,566.3,-564.7,13.1,-39.5,0.51,57111.0,227.38,-30.85,-17.61,20.03,-1.53,1.39,0.06,44,44,1,1998-05-05 12:30:00,1,1,564.7,5
1998,125,12,35,5,31,1.0,1733,0.51,0.67,0.54,8.6,7.4,-3.57,-2.51,-3.23,-2.94,10,0.06,0.06,0.25,5,567.0,-565.3,17.3,-40.0,0.49,53292.0,227.38,-30.85,-17.62,20.19,-1.69,1.44,0.17,49,49,1,1998-05-05 12:35:00,1,1,565.3,5
1998,125,12,40,5,85,1.0,1746,0.49,0.76,0.35,8.4,7.17,-2.75,-3.36,-2.3,-3.69,14,0.06,0.05,0.26,5,559.1,-556.8,5.8,-48.8,0.52,96967.0,227.38,-30.84,-17.62,19.59,-1.21,1.73,0.13,54,54,1,1998-05-05 12:40:00,1,1,556.8,5
1998,125,12,45,5,100,9.9,1830,0.47,0.78,0.2,8.35,7.3,-3.25,-2.35,-2.92,-2.75,32,0.04,0.02,0.34,4,562.9,-561.5,2.8,-39.1,0.58,100554.0,227.38,-30.84,-17.62,19.04,-1.1,1.26,0.09,43,43,1,1998-05-05 12:45:00,1,1,561.5,5
1998,125,12,50,5,100,9.9,1934,0.44,0.79,0.06,8.35,7.0,-3.66,-2.55,-3.29,-3.01,21,0.06,0.05,0.66,4,570.9,-568.1,4.0,-53.0,0.56,84562.0,227.38,-30.84,-17.62,19.19,-1.26,1.64,0.31,42,42,1,1998-05-05 12:50:00,1,1,568.1,5
1998,125,12,55,5,100,9.9,2007,0.42,0.8,-0.09,8.36,6.55,-3.81,-3.52,-3.31,-4.0,50,0.03,0.01,0.25,5,577.7,-572.6,3.2,-75.4,0.57,75489.0,227.38,-30.84,-17.62,18.39,-1.01,2.59,0.13,30,30,1,1998-05-05 12:55:00,1,1,572.6,5
1998,125,13,0,5,100,9.9,2111,0.4,0.81,-0.22,8.33,6.49,-4.15,-3.08,-3.69,-3.61,54,0.05,0.02,0.41,4,585.7,-582.3,1.6,-53.9,0.58,120509.0,227.38,-30.84,-17.62,18.28,-1.07,2.02,0.73,45,33,1,1998-05-05 13:00:00,1,1,582.3,5
1998,125,13,5,5,73,0.8,2105,0.41,0.83,-0.33,8.3,6.54,-4.55,-2.25,-4.2,-2.86,21,0.07,0.02,0.31,5,588.9,-587.9,2.8,-32.8,0.54,134775.0,227.37,-30.83,-17.62,18.85,-1.06,0.96,0.12,66,66,1,1998-05-05 13:05:00,1,1,587.9,5
1998,125,13,10,5,0,0.5,2045,0.53,0.82,-0.2,8.27,3.77,-4.35,-4.01,-3.75,-4.58,108,0.05,0.41,0.66,5,604.6,-602.9,4.1,-42.0,0.65,171347.0,227.37,-30.83,-17.62,17.35,-1.09,1.22,1.05,50,3,1,1998-05-05 13:10:00,1,1,602.9,5
1998,125,13,15,5,0,1.0,2082,0.6,0.79,-0.11,9.78,-3.85,2.59,-7.4,3.61,-6.95,51,0.02,0.97,3.87,2,721.9,-714.5,79.7,-60.9,0.67,288574.0,227.37,-30.83,-17.63,15.75,-2.34,1.47,0.05,80,57,1,1998-05-05 13:15:00,1,1,714.5,5
1998,125,13,20,5,31,0.8,2159,0.67,0.7,-0.2,8.05,-4.58,3.53,-5.21,4.25,-4.64,47,0.06,0.16,0.52,5,750.1,-738.8,98.7,-81.6,0.96,173720.0,227.37,-30.82,-17.63,13.92,-2.56,1.4,0.65,41,41,1,1998-05-05 13:20:00,1,1,738.8,5
1998,125,13,25,5,30,0.8,2032,0.63,0.73,-0.19,7.9,-4.03,1.48,-6.62,2.44,-6.33,46,0.16,0.02,0.31,5,748.9,-737.8,82.3,-96.4,1.01,122251.0,227.37,-30.82,-17.63,13.42,-2.01,1.8,0.11,98,98,1,1998-05-05 13:25:00,1,1,737.8,5
1998,125,13,30,5,80,1.0,2067,0.45,0.89,-0.03,7.82,-4.05,1.92,-6.37,2.85,-6.01,28,0.0,0.03,0.21,5,755.1,-742.6,93.0,-99.7,1.0,126384.0,227.37,-30.82,-17.63,13.42,-2.24,1.81,0.08,38,38,1,1998-05-05 13:30:00,1,1,742.6,5
1998,125,13,35,5,25,0.7,2046,0.47,0.88,-0.04,7.71,-1.61,0.9,-7.34,2.01,-7.12,16,0.03,0.08,1.19,4,724.9,-711.6,79.9,-112.0,0.84,170453.0,227.37,-30.82,-17.63,14.05,-2.05,2.29,0.11,63,63,1,1998-05-05 13:35:00,1,1,711.6,5
1998,125,13,40,5,0,1.0,1980,0.52,0.85,-0.06,7.37,-0.93,0.0,-7.22,1.13,-7.13,42,0.03,0.15,0.6,5,704.0,-694.6,54.0,-100.8,0.82,265732.0,227.37,-30.81,-17.64,14.25,-1.77,2.06,0.16,81,81,1,1998-05-05 13:40:00,1,1,694.6,5
1998,125,13,45,5,9,1.0,1987,0.45,0.89,-0.06,7.15,0.53,-0.8,-7.01,0.32,-7.04,43,0.03,0.06,0.77,5,678.9,-670.5,51.3,-92.6,0.88,242208.0,227.37,-30.81,-17.64,14.3,-1.64,1.93,0.2,65,58,1,1998-05-05 13:45:00,1,1,670.5,5
1998,125,13,50,5,100,9.9,1945,0.41,0.61,0.01,7.36,1.73,-1.21,-6.89,-0.08,-7.0,14,0.15,0.06,1.22,4,656.1,-648.0,33.1,-96.4,0.77,269442.0,227.37,-30.81,-17.64,15.02,-1.52,2.28,0.09,55,55,1,1998-05-05 13:50:00,1,1,648.0,5
1998,125,13,55,5,100,9.9,1972,0.41,0.13,0.13,7.49,2.88,-1.8,-6.63,-0.69,-6.84,10,0.14,0.02,0.4,5,629.0,-619.9,29.8,-101.8,0.77,188192.0,227.37,-30.81,-17.64,15.27,-1.43,2.5,0.13,58,58,1,1998-05-05 13:55:00,1,1,619.9,5
1998,125,14,0,5,100,9.9,1961,0.41,-0.4,0.27,7.46,2.86,-1.82,-6.57,-0.7,-6.78,29,0.2,0.04,0.86,5,628.1,-619.0,32.3,-100.8,0.9,199467.0,227.35,-30.8,-17.64,14.85,-1.46,2.38,0.09,66,66,1,1998-05-05 14:00:00,1,1,619.0,5
1998,125,14,5,5,27,1.0,1937,0.46,-0.78,0.38,7.3,1.92,-2.07,-6.64,-0.9,-6.89,10,0.04,0.16,0.47,5,643.6,-636.3,27.5,-91.8,0.85,198868.0,227.35,-30.8,-17.65,14.8,-1.34,2.12,0.08,62,62,1,1998-05-05 14:05:00,1,1,636.3,5
1998,125,14,10,5,0,0.9,1932,0.51,-0.77,0.38,7.31,1.81,-1.73,-6.75,-0.52,-6.94,11,0.04,0.08,0.5,4,652.5,-644.7,22.9,-97.3,0.84,239921.0,227.35,-30.8,-17.65,14.65,-1.24,2.2,0.21,62,62,1,1998-05-05 14:10:00,1,1,644.7,5
1998,125,14,15,5,0,1.0,1928,0.45,-0.8,0.4,7.06,0.71,-2.7,-6.0,-1.59,-6.38,28,0.01,0.19,2.08,5,670.6,-664.5,14.7,-86.0,1.01,285586.0,227.35,-30.79,-17.65,14.49,-0.99,1.89,0.21,66,66,1,1998-05-05 14:15:00,1,1,664.5,5
1998,125,14,20,5,0,1.0,1940,0.46,-0.78,0.41,7.2,3.66,-1.36,-5.95,-0.26,-6.1,20,0.01,0.09,0.98,4,624.0,-616.6,32.1,-89.2,0.92,174410.0,227.35,-30.79,-17.65,14.9,-1.51,2.18,0.09,46,46,1,1998-05-05 14:20:00,1,1,616.6,5
